날짜,토론,label
2020.10.21 10:07,ㅎㅎㅎ,
2020.10.21 10:05,40만 가?나..,
2020.10.21 10:04,ㅎㅎㅎ,
2020.10.21 10:03,어떻게든 내려보려고 하네 ㅋㅋㅋㅌ,
2020.10.21 10:03,이러다가는 어제 오른 것,
2020.10.21 10:01,ㅎㅎㅎ,
2020.10.21 09:59,오늘 앵두회장 구독취소합니다,
2020.10.21 09:58,ㅎㅎㅎ,
2020.10.21 09:56,조정은 매수의 기회 카카오 2백만원 간다 - 유영두 -,
2020.10.21 09:56,앵두 믿고 산 ㅂㅅ없지?,
2020.10.21 09:55,단타로 또먹었네ㅋㅋㅋ 개꿀~~ 다시단타 ㄱㄱ,
2020.10.21 09:51,공매도 시키들,
2020.10.21 09:50,1시간도 몬버티고 던졌네 ㅋ,
2020.10.21 09:48,공매도,
2020.10.21 09:47,"얘들아, 일희일비하지말고",
2020.10.21 09:47,금일은 무조건 간다 ㅋㅋ,
2020.10.21 09:46,윗꼬리 길게 달리고,
2020.10.21 09:43,매도,
2020.10.21 09:42,가즈아 카카오,
2020.10.21 09:42,주식은,
2020.10.21 09:42,대주주 요건 강화야 말로,
2020.10.21 09:57,대주주 요건 강화야 말로,
2020.10.21 09:41,오늘 음봉이면,
2020.10.21 09:40,영차영ㅇ차,
2020.10.21 09:40,카카오게임 상한가 기록중 입니다,
2020.10.21 09:39,카카오 단타 목적이신분들,
2020.10.21 09:36,텨,
2020.10.21 09:36,기관은 뭐함!,
2020.10.21 09:33,영두 회장님이~,
2020.10.21 09:32,와우 오늘은 상한가 갑니까,
2020.10.21 09:30,조정은 매수의 기회 카카오 2백만원 간다 - 유영두 -,
2020.10.21 09:29,날씨가 벙개를 칠라고 해서,
2020.10.21 09:28,꼬라지,
2020.10.21 09:24,한국주식투자자연합에서 홍남기 해임청원,
2020.10.21 09:24,쫄보들은 일단 대피 먼저 하시고,
2020.10.21 09:23,카카오 화이팅ㅎㅎ,
2020.10.21 09:23,★ 대피하라!!!,
2020.10.21 09:22,느낌이 쎄하네요..,
2020.10.21 09:20,ㅎㅎㅎ,
2020.10.21 09:19,카카오 역사 만들자 상한가로‥,
2020.10.21 09:19,어제 못샀던 2500원 오늘은,
2020.10.21 09:19,유영두 얻어걸린거치고는 타이밍이 기가막힘,
2020.10.21 09:18,ㅎㅎㅎ,
2020.10.21 09:16,나대지마 심장아,
2020.10.21 09:16,너거는 공부 안함?,
2020.10.21 09:16,지긋지긋한 ㅅㅋ들,
2020.10.21 09:15,카카오 상한가 한번 보고 싶다,
2020.10.21 09:14,카카오 종토보니,
2020.10.21 09:14,유대금융 자본,
2020.10.21 09:13,영두형말이 맞았어,
2020.10.21 09:13,팍팍!!,
2020.10.21 09:12,앵두가 신용풀매수당기라는데,
2020.10.21 09:11,또 급락조짐,
2020.10.21 09:09,일을 몬 하겠네,
2020.10.21 09:08,반등 줄 때 탈출!,
2020.10.21 09:07,오늘 상승 내일부터 또 하락칠듯,
2020.10.21 09:03,카카오 주주가치 제고 해야,
2020.10.21 09:01,추매 한번해보자 ㅋ,
2020.10.21 09:01,이 시 팔 개 잡 주,
2020.10.21 08:57,카카오에 악재있나요?,
2020.10.21 08:56,3억 철회할 가능성이 더 높다고 생각한다,
2020.10.21 08:52,오늘 하방을 하느냐 상승 하느냐,
2020.10.21 08:50,창 보니 느킴이 쒜하네 씨브레,
2020.10.21 08:45,어제,
2020.10.21 08:44,공매도 세력을 위한 대주주 3억 변경은 폐지되어야 합니다!!,
2020.10.21 08:43,개관들,
2020.10.21 08:38,어제밤 나스닥으로만 본다면,
2020.10.21 08:35,우리 개관성님들은,
2020.10.21 08:32,탐욕의 끝에 기다리는 것은,
2020.10.21 08:25,결국 어제 입성한 사람 승,
2020.10.21 08:17,논란의 '대주주 3억'에 野 반격…10억 유지·가족합산 폐지,
2020.10.21 08:17,5일선과 전환선,
2020.10.21 08:07,보랑상조 유땡땡,
2020.10.21 07:53,양도세폐지 국민청원 (대주주 3억하향이 증시하락의 주범!)양,
2020.10.21 07:17,시초가 탈출은 지능순,
2020.10.21 06:58,아니 본인돈 본인이 아라서 지키세요,
2020.10.21 06:31,외면하지마시고도와주세요,
2020.10.21 05:59,외면하지마시고도와주세요,
2020.10.21 01:04,하도 영두 애기가 많아서 저도 한번 유?봤는데,
2020.10.21 00:54,차트가...,
2020.10.21 00:52,모집합니다~!,
2020.10.21 00:35,사회보험이 절실하게 보장해야할 내용을 수행하는 응급의료비대불제도에 대한 안내사항입니다,
2020.10.20 23:47,3억대주주 청원한번씩넣자,
2020.10.20 23:45,한국 정치는 대표성이 없다.,
2020.10.20 23:42,우리나라는외국처럼법이 제대로서야,
2020.10.20 23:40,주린이 미래에서 왔다,
2020.10.20 23:38,창의적인넘들이없으니 다돌대가리니,
2020.10.20 23:29,낼 백프로,
2020.10.20 23:26,보람상조에게,
2020.10.20 23:26,한동훈이 서울시장 되면 정권비리 덩굴째로 캐낼 수 있다.,
2020.10.20 22:59,식약처 권력남용 및 식약처장 비리 의혹 국민청원,
2020.10.20 22:44,영두형,
2020.10.20 23:05,영두형,
2020.10.20 22:34,사회보험이 절실하게 보장해야할 내용을 수행하는 응급의료비대불제도에 대한 안내사항입니다,
2020.10.20 22:26,UDT 전설의 교관 이균 입니다.,
2020.10.20 22:13,주가하락 원흉 홍남기 해임청원 강력요청,
2020.10.20 22:11,나스닥 선물 상승폭이 팍 줄어드네,
2020.10.20 22:10,라임 옵티머스 권력형금융게이트 특검도입해 여야 권력자 잡아내야,
2020.10.20 21:47,3억대주주 이 미친…,
2020.10.20 21:39,"공매도가 금지되어서 그런지,",
2020.10.20 21:36,뉴스와,
2020.10.20 21:35,좀 만 더 참지ㅡㅡㅡ,
2020.10.20 21:33,내일 기대했건만,
2020.10.20 21:09,기재부 조세정책의 진실,
2020.10.20 21:04,@국민청원 ㅡ 홍남기 해임.,
2020.10.20 21:03,낼부터 올랐으면,
2020.10.20 20:58,ㅎㅎ,
2020.10.20 20:43,먼 뉴스가 나?다는 거임,
2020.10.20 20:34,공격적인 투자로...,
2020.10.20 20:34,카카오 GDR,
2020.10.20 20:27,낼 올라가긴 글렀음,
2020.10.20 20:23,뉴스 나오네 내일 하방 예약,
2020.10.20 20:21,...,
2020.10.20 20:21,어우.. 카카오,
2020.10.20 20:13,개인적으로는,
2020.10.20 19:16,내가 유영두씨 정말 싫어하는데,
2020.10.20 19:09,거봐 쌍바닥 찍고 올라간다니,
2020.10.20 18:55,차트가 너무 예쁘네요,
2020.10.20 18:45,시외 오른 이유가?? 뭐죠?,
2020.10.20 18:40,평단117000원 800주 보유,
2020.10.20 18:27,흑우들아 ㅋㅋ울부짖어라 ㅋㅋ,
2020.10.20 18:11,도저히 오늘밤 잠을 못이룰것같아서,
2020.10.20 18:04,시외가 353500원에 샀는데 지금 단일가 355000,
2020.10.20 17:28,개관은 매!국!노 엄지척 운동 한 번 합시다. 아무리 봐도..이건 망하라는 매매로 밖에,
2020.10.20 17:27,주가하락 원흉 홍남기 해임청원 강력요청,
2020.10.20 17:24,지금 지인이 추매시기로 딱이라고 해서 왔는데,
2020.10.20 17:14,카카오50만원 언제가나요,
2020.10.20 17:13,으휴 기관 OOO들...,
2020.10.20 17:07,카카오 지금 추매 해도 될까요,
2020.10.20 17:06,이십퍼 조정 끝났다 이제 공매 박살가자,
2020.10.20 17:04,손절한 원숭이들,
2020.10.20 16:46,홍남기 해임에 동참해 주세요,
2020.10.20 16:34,"한국은행, 클레이튼과 CBDC 논의",
2020.10.20 16:28,유영두,
2020.10.20 16:16,[단독]동학개미 반발에 '대주주 3억원' 접은 청와대,
2020.10.20 16:15,오늘 버티신 분들 축하합니다.,
2020.10.20 16:14,현금 없는게 짜증나네,
2020.10.20 16:13,국어 국문과 카카오 질문,
2020.10.20 16:11,내일 저점에 추매할 타이밍인 듯,
2020.10.20 16:09,역쒸 돈놓고 하는 게임은 뭐든,
2020.10.20 16:11,역쒸 돈놓고 하는 게임은 뭐든,
2020.10.20 16:09,아니 연기금 이ㅅㄲ들은,
2020.10.20 16:04,오늘 솔직히 장난질 너무 대놓고 티났음,
2020.10.20 16:04,오늘 장후반 말아올리는차에 탑승한거 앵두할배,
2020.10.20 16:00,다들 알다 싶이,
2020.10.20 15:59,카카오홧팅 추매함,
2020.10.20 15:57,감사합니다 갸샤기야!,
2020.10.20 15:56,희망회로 돌릴때가 뭐다?,
2020.10.20 15:55,불망치,
2020.10.20 15:47,오늘 매수 타이밍 놓지고,
2020.10.20 15:45,카카오?,
2020.10.20 15:42,☆☆《카카오》마감시황《속보》 ☆☆,
2020.10.20 15:36,0.1퍼 하락인데 왜 눈물이..,
2020.10.20 15:32,주린이 생존확인,
2020.10.20 15:31,34층 재입성,
2020.10.20 16:02,34층 재입성,
2020.10.20 15:28,오늘입성 현 수익권ㅋ,
2020.10.20 15:28,BUY AND PRAY,
2020.10.20 15:27,카카오,
2020.10.20 15:26,볼린저밴드 하단 맞고 올라섰다,
2020.10.20 15:26,팍팍!!!!,
2020.10.20 15:22,ㅋㅋㅋㅋ. 안티들 울지마요,
2020.10.20 15:20,카카오 오늘멋지다,
2020.10.20 15:20,헐 졸지에 손익 분기점 넘었네,
2020.10.20 15:19,영차,
2020.10.20 15:15,음,
2020.10.20 15:14,하.........340.500,
2020.10.20 15:14,이말올 형님 오셨습니다.,
2020.10.20 15:14,어휴;,
2020.10.20 15:12,카카오 재매수 완료,
2020.10.20 15:11,네이버랑같이갑시다 사무실도근처인데~,
2020.10.20 15:11,매수 인내히느라고 조낸,
2020.10.20 15:11,마지막 차다,
2020.10.20 15:10,영차영차~,
2020.10.20 15:06,내 4만원,
2020.10.20 15:05,지금은 반등이다.,
2020.10.20 15:03,대한민국 빅데이터 Top,
2020.10.20 14:56,유영두 방송편,
2020.10.20 14:53,34만원이하,
2020.10.20 14:42,오늘은 양봉에 한표,
2020.10.20 14:37,아놔~~,
2020.10.20 14:36,드뎌,
2020.10.20 14:26,지금 자리줄때 못털면 평생후회,
2020.10.20 14:25,카카오 실적 어닝 서프라이즈 예상되는 이유,
2020.10.20 14:24,우와 대단들하다 ㅋㅋ 60일선 깨고 쌍바닥 뚫은걸,
2020.10.20 14:22,지금 기회줄때 털고 나가시길,
2020.10.20 14:21,차트좀 보세요 쭈글이들님 쌍바닥 지지 못했잖아요,
2020.10.20 14:19,오늘은 인내하는 멘탈 트레이닝,
2020.10.20 14:19,손절 유영두옹 차트는 보시나 ? 가장 안좋은 활자 모양 하락이구만,
2020.10.20 14:15,매수 안할수가 읍네 우으ㅡㅏ,
2020.10.20 14:14,아침에 사서 지금 팔았으면 얼마냐,
2020.10.20 14:12,2주만에 양봉이라니..징하다,
2020.10.20 14:10,네이버는 양봉으로 마감할래나? 팍 팍,
2020.10.20 14:09,마지막,
2020.10.20 13:59,개미 꼬이게 수염만들고 있네,
2020.10.20 13:52,재?네 쌈구경이 젤 재밌다드만,
2020.10.20 13:52,카카오 전자결제 사이트 기사 보세여,
2020.10.20 13:50,이십퍼 조정 끝났다 이제 공매 박살가자,
2020.10.20 13:49,텨,
2020.10.20 13:48,연두? 이야기좀 하지말자,
2020.10.20 13:47,일보고온께 뻐스 떠나고 읍네,
2020.10.20 13:46,34에 잡을걸,
2020.10.20 13:43,까이거 긍정적으로 살자 많이빠져야 먹을게 많다,
2020.10.20 13:38,32만,
2020.10.20 13:35,텨,
2020.10.20 13:33,개관들,
2020.10.20 13:33,차트를 보고도 매수하고 싶니?,
2020.10.20 13:32,뻐스가 출발을 안하네! 손님이,
2020.10.20 13:28,보합가고 내일 빨간맛,
2020.10.20 13:27,나라 다 뺏기는구나,
2020.10.20 13:27,근데 유영두 계좌는 공개했나요???,
2020.10.20 13:26,양봉뜨기 5분전,
2020.10.20 13:26,이말올?,
2020.10.20 13:22,네이버 봐라..,
2020.10.20 13:22,지금이러도 사라!!,
2020.10.20 13:22,조정은 매수의 기회 카카오 2백만원 간다 - 유영두 -,
2020.10.20 13:22,단타 치러 들 왔겄지,
2020.10.20 13:21,이제 저점 끝,
2020.10.20 13:14,어쩌다,
2020.10.20 13:14,오늘이 바닥일수 도 있겠네 아까,
2020.10.20 13:10,보람지옥행 열차,
2020.10.20 13:08,앵두가 사라고햇다고 ??,
2020.10.20 13:08,영두가 내년7월에,
2020.10.20 13:06,임실장이 진정한 위너~,
2020.10.20 13:06,No pain no jain ! 까까오가,
2020.10.20 13:02,위기는 기회라고,
2020.10.20 13:02,요새 얘덜 말로 불기둥 풀발기,
2020.10.20 13:02,와우 ㅎ ㅎ 개꿀 ㅎ ㅎ,
2020.10.20 13:01,이제 오른다,
2020.10.20 12:57,말아올려라 올려 ㅎ ㅎ 오늘 수익2%로만가자,
2020.10.20 12:54,아니 도대체 유영두가 누군데 난리들이지?,
2020.10.20 12:53,영두가 시키드나,
2020.10.20 12:52,왕 거품주,
2020.10.20 12:51,아휴 벌써수익률1% 개꿀,
2020.10.20 12:51,30주 34.9층 비중 1.3% 주주입니다.,
2020.10.20 12:48,서서히 고점과 저점을 낮추면서,
2020.10.20 12:46,영두말믿지마라,
2020.10.20 12:44,아직 멀엇다,
2020.10.20 12:40,말아 올린다 올라타자 ㅋ그러다가,
2020.10.20 12:36,30층까지오면 어차피차트망가짐,
2020.10.20 12:36,유영도(?)가 사래 ㅋㅋㅋㅋ,
2020.10.20 12:33,40층도 버틴다,
2020.10.20 12:34,40층도 버틴다,
2020.10.20 12:34,40층도 버틴다,
2020.10.20 12:45,40층도 버틴다,
2020.10.20 12:30,차트가 예쁘네요,
2020.10.20 12:29,개인의 힘을 보여줍시다. (홍남기 해임 청원),
2020.10.20 12:28,봐라..미끄러진다고 했냐 안했냐..,
2020.10.20 12:43,31살 1억 날렸습니다 자살해야 할까요 ......,
2020.10.20 12:25,평단 36인데,
2020.10.20 12:25,ㅎㅎㅎ,
2020.10.20 12:25,아! 아까 12500원에 참지 말고,
2020.10.20 12:23,오늘 테슬라 지켜봐야겠지만...,
2020.10.20 12:21,ㅎㅎㅎ,
2020.10.20 12:21,하~헤어진 여자 다시보는거 아닌데,
2020.10.20 12:19,ㅎㅎㅎ,
2020.10.20 12:18,빡!!!!!,
2020.10.20 12:17,바닥을 잡는건 멍청한 짓,
2020.10.20 12:17,ㅎㅎㅎ,
2020.10.20 12:15,"이 나라는, 자국민만 봉. 개돼지 국민들이 어디서 감히 투자로 돈번다고?",
2020.10.20 12:14,사던말던 알아서 할테니 유xx가 진짜 카카오 언급만 제발 안했으면 한다.,
2020.10.20 12:14,나라구한 동학개미분들 자부심 가지세요 나라를 구했어요,
2020.10.20 12:14,ㅎㅎㅎ,
2020.10.20 12:13,유영두 할배 방송중,
2020.10.20 12:13,유영두왈 내년7월 카카오 110만원간다,
2020.10.20 12:12,32층 간댔잖아...,
2020.10.20 12:11,ㅎㅎㅎ,
2020.10.20 12:09,내평단가 내려오면산다 ㅋ ㅋ ㅋ,
2020.10.20 12:06,ㅎㅎㅎ,
2020.10.20 12:05,아싸 말아올려ㅎ ㅎ,
2020.10.20 12:03,8음봉 ㅅㄱ,
2020.10.20 12:02,ㅎㅎㅎ,
2020.10.20 12:00,오늘 3415에서 매수했는데 야호,
2020.10.20 12:00,c파동 성립?,
2020.10.20 12:00,양전되면 좋겠다,
2020.10.20 11:59,양도세폐지 국민청원 (대주주 3억하향이 증시하락의 주범!)양,
2020.10.20 11:59,아직 아니다..,
2020.10.20 11:59,년말까진 더 빠질듯,
2020.10.20 11:58,매도해 형들,
2020.10.20 11:58,★ 생각을 하장,
2020.10.20 11:58,유영두가 카카오 올리고있음,
2020.10.20 11:55,못견디고,
2020.10.20 11:54,단타쟁이들 오지게 많네,
2020.10.20 11:51,바닥,
2020.10.20 11:50,다들 얼마에 매수하셨나요,
2020.10.20 11:49,조정,
2020.10.20 11:49,거품 쌍두마차 빅히트,
2020.10.20 11:47,그리둔팅이면,
2020.10.20 11:46,대한민국,
2020.10.20 11:46,형들 내말좀 들어...,
2020.10.20 11:45,39만원 오는 시기(3분후 삭제),
2020.10.20 11:44,15만...,
2020.10.20 11:43,지수,
2020.10.20 11:43,뉴턴도 50억 주식투자 손실보고 하는말?,
2020.10.20 11:41,주식농부는,
2020.10.20 11:41,거품은 꺼져가고,
2020.10.20 11:40,진짜 카카오때문에,
2020.10.20 11:38,...,
2020.10.20 11:44,...,
2020.10.20 11:37,우리나라,
2020.10.20 11:37,카카오페이 상장가치 10조원 입니다 ㅡ카카오는 미래 먹거리 입니다,
2020.10.20 11:36,연기금 진짜 왜저러냐,
2020.10.20 11:36,이십퍼 조정 끝,
2020.10.20 11:35,개인도 매도 동참하는 분위기다,
2020.10.20 11:35,스트레스 팍팍~,
2020.10.20 11:34,많이 떨어질 때는 이유가 있다.,
2020.10.20 11:34,관망,
2020.10.20 11:32,앵두 ㅋㅋㅋㅋ,
2020.10.20 11:30,ㅎㅎㅎ,
2020.10.20 11:29,정권 바뀌면 구속 제1순위 추미애,
2020.10.20 11:37,정권 바뀌면 구속 제1순위 추미애,
2020.10.20 11:27,찌라시 가맞았내,
2020.10.20 11:26,연기금 빅히트에꽂??,
2020.10.20 11:26,무조건 존버하는게 답이 아닐수도있습니다,
2020.10.20 11:24,우빨찌끄레기들 주식없지?,
2020.10.20 11:24,연기금놈들,
2020.10.20 11:23,그런생각안해봄?5파동끝나고 하락3파,
2020.10.20 11:22,유대인 어디갔냐?,
2020.10.20 11:21,개관들 진짜 악질이지? 장을 사면서도 죽이는 재주가 있어,
2020.10.20 11:21,ㅎㅎㅎ,
2020.10.20 11:20,박수칠때 떠나라,
2020.10.20 11:20,180000까지는,
2020.10.20 11:19,안티들 말이 맞네요?,
2020.10.20 11:18,ㅎㅎㅎ,
2020.10.20 11:18,20층 적정가,
2020.10.20 11:15,ㅎㅎㅎ,
2020.10.20 11:14,개미님들 일단 신용을 털어내세요,
2020.10.20 11:14,씨제이가 네이버손을 잡다니 아,
2020.10.20 11:13,7주구매3415,
2020.10.20 11:12,꼭지점과 점점 멀어져간다~♪,
2020.10.20 11:12,ㅎㅎㅎ,
2020.10.20 11:11,재보선때 꼭 민주당 응징하자!,
2020.10.20 11:11,3억대주주과세가 카카오 발목을 잡네요.,
2020.10.20 11:09,네이버 오를때 카카오는 2배 올랐는데..,
2020.10.20 11:09,조정은 매수의 기회 카카오 2백만원 간다 - 유영두 -,
2020.10.20 11:09,느그 앵두가 시키드나?,
2020.10.20 11:08,내일부터 상승!,
2020.10.20 11:08,종가는 보합입니다 가즈아ㅇㅇ,
2020.10.20 11:08,그냥 놔두면 1년뒤에 100마넌감 ㅇㅇ,
2020.10.20 11:08,양도세 3억원 선거때 투표밖에 응징할 방법밖에 없나요ㅜㅜ 계좌가 받칠 시간도 없이 무너집니다 ㅜㅜ,
2020.10.20 11:07,데드캣,
2020.10.20 11:06,ㅎㅎㅎ,
2020.10.20 11:03,카카오는 100만원도 갈 주식임 ㅇㅇ,
2020.10.20 11:03,여기 회사 망했어요?,
2020.10.20 11:03,이렇게 빠진다고..??,
2020.10.20 11:02,이제 겨우 최고점 대비 8만원 정도,
2020.10.20 11:02,카카오,
2020.10.20 11:02,카카오,
2020.10.20 11:02,네이년은,
2020.10.20 11:05,정보 공유방 있습니다 !! 여기로 ㄱㄱ,
2020.10.20 11:02,ㅎㅎㅎ,
2020.10.20 11:01,팍~~~ 그냥 팍~~ 확 그냥 팍~~,
2020.10.20 11:01,여러분들의 작은힘들이 모여서 주가상승갑니다,
2020.10.20 10:59,유영두 추종세력들 특징,
